week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-05-06,BEV-001,STR-028,South,29,72.5,False,,0.0
2024-05-13,BEV-001,STR-028,South,42,105.0,False,,0.0
2024-05-20,BEV-001,STR-028,South,20,50.0,False,,0.0
2024-05-27,BEV-001,STR-028,South,29,72.5,False,,0.0
2024-06-03,BEV-001,STR-028,South,22,55.0,False,,0.0
2024-06-10,BEV-001,STR-028,South,46,88.55,True,Display Feature,0.23
2024-01-01,BEV-002,STR-028,South,29,72.5,False,,0.0
2024-01-08,BEV-002,STR-028,South,136,282.2,True,Price Cut,0.17
2024-01-15,BEV-002,STR-028,South,46,115.0,False,,0.0
2024-01-22,BEV-002,STR-028,South,12,30.0,False,,0.0
2024-01-29,BEV-002,STR-028,South,65,118.62,True,Price Cut,0.27
2024-02-05,BEV-002,STR-028,South,39,97.5,False,,0.0
2024-02-12,BEV-002,STR-028,South,77,167.47,True,Price Cut,0.13
2024-02-19,BEV-002,STR-028,South,49,122.5,False,,0.0
2024-02-26,BEV-002,STR-028,South,25,62.5,False,,0.0
2024-03-04,BEV-002,STR-028,South,12,30.0,False,,0.0
2024-03-11,BEV-002,STR-028,South,13,32.5,False,,0.0
2024-03-18,BEV-002,STR-028,South,16,33.2,True,BOGO,0.17
2024-03-25,BEV-002,STR-028,South,20,50.0,False,,0.0
2024-04-01,BEV-002,STR-028,South,23,57.5,False,,0.0
2024-04-08,BEV-002,STR-028,South,12,30.0,False,,0.0
2024-04-15,BEV-002,STR-028,South,36,90.0,False,,0.0
2024-04-22,BEV-002,STR-028,South,15,37.5,False,,0.0
2024-04-29,BEV-002,STR-028,South,47,117.5,False,,0.0
2024-05-06,BEV-002,STR-028,South,18,45.0,False,,0.0
2024-05-13,BEV-002,STR-028,South,18,45.0,False,,0.0
2024-05-20,BEV-002,STR-028,South,13,32.5,False,,0.0
2024-05-27,BEV-002,STR-028,South,27,67.5,False,,0.0
2024-06-03,BEV-002,STR-028,South,15,37.5,False,,0.0
2024-06-10,BEV-002,STR-028,South,14,35.0,False,,0.0
2024-01-01,BEV-003,STR-028,South,47,70.5,False,,0.0
2024-01-08,BEV-003,STR-028,South,25,37.5,False,,0.0
2024-01-15,BEV-003,STR-028,South,12,18.0,False,,0.0
2024-01-22,BEV-003,STR-028,South,66,81.18,True,Display Feature,0.18
2024-01-29,BEV-003,STR-028,South,38,57.0,False,,0.0
2024-02-05,BEV-003,STR-028,South,43,64.5,False,,0.0
2024-02-12,BEV-003,STR-028,South,41,54.73,True,Display Feature,0.11
2024-02-19,BEV-003,STR-028,South,34,51.0,False,,0.0
2024-02-26,BEV-003,STR-028,South,17,25.5,False,,0.0
2024-03-04,BEV-003,STR-028,South,44,66.0,False,,0.0
2024-03-11,BEV-003,STR-028,South,35,52.5,False,,0.0
2024-03-18,BEV-003,STR-028,South,36,54.0,False,,0.0
2024-03-25,BEV-003,STR-028,South,133,159.6,True,Price Cut,0.2
2024-04-01,BEV-003,STR-028,South,46,69.0,False,,0.0
2024-04-08,BEV-003,STR-028,South,22,33.0,False,,0.0
2024-04-15,BEV-003,STR-028,South,89,100.12,True,BOGO,0.25
2024-04-22,BEV-003,STR-028,South,48,56.88,True,BOGO,0.21
2024-04-29,BEV-003,STR-028,South,33,42.07,True,Display Feature,0.15
2024-05-06,BEV-003,STR-028,South,36,54.0,False,,0.0
2024-05-13,BEV-003,STR-028,South,48,72.0,False,,0.0
2024-05-20,BEV-003,STR-028,South,12,18.0,False,,0.0
2024-05-27,BEV-003,STR-028,South,76,100.32,True,Display Feature,0.12
2024-06-03,BEV-003,STR-028,South,78,105.3,True,BOGO,0.1
2024-06-10,BEV-003,STR-028,South,87,96.57,True,Display Feature,0.26
2024-01-01,BEV-004,STR-028,South,15,15.0,False,,0.0
2024-01-08,BEV-004,STR-028,South,41,41.0,False,,0.0
2024-01-15,BEV-004,STR-028,South,14,14.0,False,,0.0
2024-01-22,BEV-004,STR-028,South,19,16.72,True,BOGO,0.12
2024-01-29,BEV-004,STR-028,South,37,37.0,False,,0.0
2024-02-05,BEV-004,STR-028,South,40,40.0,False,,0.0
2024-02-12,BEV-004,STR-028,South,49,49.0,False,,0.0
2024-02-19,BEV-004,STR-028,South,25,25.0,False,,0.0
2024-02-26,BEV-004,STR-028,South,25,25.0,False,,0.0
2024-03-04,BEV-004,STR-028,South,38,38.0,False,,0.0
2024-03-11,BEV-004,STR-028,South,34,34.0,False,,0.0
2024-03-18,BEV-004,STR-028,South,118,86.14,True,BOGO,0.27
2024-03-25,BEV-004,STR-028,South,14,14.0,False,,0.0
2024-04-01,BEV-004,STR-028,South,12,12.0,False,,0.0
2024-04-08,BEV-004,STR-028,South,36,36.0,False,,0.0
2024-04-15,BEV-004,STR-028,South,49,40.18,True,Price Cut,0.18
2024-04-22,BEV-004,STR-028,South,31,31.0,False,,0.0
2024-04-29,BEV-004,STR-028,South,90,66.6,True,Price Cut,0.26
2024-05-06,BEV-004,STR-028,South,37,30.71,True,Bundle,0.17
2024-05-13,BEV-004,STR-028,South,14,14.0,False,,0.0
2024-05-20,BEV-004,STR-028,South,21,21.0,False,,0.0
2024-05-27,BEV-004,STR-028,South,16,16.0,False,,0.0
2024-06-03,BEV-004,STR-028,South,29,29.0,False,,0.0
2024-06-10,BEV-004,STR-028,South,31,31.0,False,,0.0
2024-01-01,BEV-005,STR-028,South,34,102.0,False,,0.0
2024-01-08,BEV-005,STR-028,South,42,93.24,True,BOGO,0.26
2024-01-15,BEV-005,STR-028,South,43,129.0,False,,0.0
2024-01-22,BEV-005,STR-028,South,29,75.69,True,Display Feature,0.13
2024-01-29,BEV-005,STR-028,South,115,296.7,True,Price Cut,0.14
2024-02-05,BEV-005,STR-028,South,41,123.0,False,,0.0
2024-02-12,BEV-005,STR-028,South,22,66.0,False,,0.0
2024-02-19,BEV-005,STR-028,South,32,96.0,False,,0.0
2024-02-26,BEV-005,STR-028,South,80,182.4,True,BOGO,0.24
2024-03-04,BEV-005,STR-028,South,65,169.65,True,BOGO,0.13
2024-03-11,BEV-005,STR-028,South,51,134.64,True,Price Cut,0.12
2024-03-18,BEV-005,STR-028,South,20,60.0,False,,0.0
2024-03-25,BEV-005,STR-028,South,36,108.0,False,,0.0
2024-04-01,BEV-005,STR-028,South,37,111.0,False,,0.0
2024-04-08,BEV-005,STR-028,South,39,104.13,True,Bundle,0.11
2024-04-15,BEV-005,STR-028,South,11,33.0,False,,0.0
2024-04-22,BEV-005,STR-028,South,28,84.0,False,,0.0
2024-04-29,BEV-005,STR-028,South,27,81.0,False,,0.0
2024-05-06,BEV-005,STR-028,South,23,69.0,False,,0.0
2024-05-13,BEV-005,STR-028,South,46,111.78,True,Price Cut,0.19
2024-05-20,BEV-005,STR-028,South,25,75.0,False,,0.0
2024-05-27,BEV-005,STR-028,South,30,90.0,False,,0.0
2024-06-03,BEV-005,STR-028,South,38,114.0,False,,0.0
2024-06-10,BEV-005,STR-028,South,100,267.0,True,Price Cut,0.11
2024-01-01,BEV-006,STR-028,South,27,81.0,False,,0.0
2024-01-08,BEV-006,STR-028,South,36,108.0,False,,0.0
2024-01-15,BEV-006,STR-028,South,29,87.0,False,,0.0
2024-01-22,BEV-006,STR-028,South,32,96.0,False,,0.0
2024-01-29,BEV-006,STR-028,South,31,93.0,False,,0.0
2024-02-05,BEV-006,STR-028,South,18,54.0,False,,0.0
2024-02-12,BEV-006,STR-028,South,10,30.0,False,,0.0
2024-02-19,BEV-006,STR-028,South,74,164.28,True,Price Cut,0.26
2024-02-26,BEV-006,STR-028,South,85,198.9,True,BOGO,0.22
2024-03-04,BEV-006,STR-028,South,14,42.0,False,,0.0
2024-03-11,BEV-006,STR-028,South,44,132.0,False,,0.0
2024-03-18,BEV-006,STR-028,South,30,90.0,False,,0.0
2024-03-25,BEV-006,STR-028,South,14,42.0,False,,0.0
2024-04-01,BEV-006,STR-028,South,25,66.75,True,Display Feature,0.11
2024-04-08,BEV-006,STR-028,South,68,144.84,True,Display Feature,0.29
2024-04-15,BEV-006,STR-028,South,39,117.0,False,,0.0
2024-04-22,BEV-006,STR-028,South,30,90.0,False,,0.0
2024-04-29,BEV-006,STR-028,South,13,39.0,False,,0.0
2024-05-06,BEV-006,STR-028,South,28,84.0,False,,0.0
2024-05-13,BEV-006,STR-028,South,113,247.47,True,BOGO,0.27
2024-05-20,BEV-006,STR-028,South,12,36.0,False,,0.0
2024-05-27,BEV-006,STR-028,South,38,114.0,False,,0.0
2024-06-03,BEV-006,STR-028,South,36,108.0,False,,0.0
2024-06-10,BEV-006,STR-028,South,12,36.0,False,,0.0
2024-01-01,BEV-007,STR-028,South,47,188.0,False,,0.0
2024-01-08,BEV-007,STR-028,South,48,192.0,False,,0.0
2024-01-15,BEV-007,STR-028,South,10,40.0,False,,0.0
2024-01-22,BEV-007,STR-028,South,18,72.0,False,,0.0
2024-01-29,BEV-007,STR-028,South,29,116.0,False,,0.0
2024-02-05,BEV-007,STR-028,South,45,180.0,False,,0.0
2024-02-12,BEV-007,STR-028,South,27,108.0,False,,0.0
2024-02-19,BEV-007,STR-028,South,16,64.0,False,,0.0
2024-02-26,BEV-007,STR-028,South,18,72.0,False,,0.0
2024-03-04,BEV-007,STR-028,South,36,144.0,False,,0.0
2024-03-11,BEV-007,STR-028,South,26,104.0,False,,0.0
2024-03-18,BEV-007,STR-028,South,48,192.0,False,,0.0
2024-03-25,BEV-007,STR-028,South,47,188.0,False,,0.0
2024-04-01,BEV-007,STR-028,South,57,182.4,True,BOGO,0.2
2024-04-08,BEV-007,STR-028,South,73,230.68,True,Price Cut,0.21
2024-04-15,BEV-007,STR-028,South,19,76.0,False,,0.0
2024-04-22,BEV-007,STR-028,South,61,212.28,True,Display Feature,0.13
2024-04-29,BEV-007,STR-028,South,26,104.0,False,,0.0
2024-05-06,BEV-007,STR-028,South,12,48.0,False,,0.0
2024-05-13,BEV-007,STR-028,South,42,168.0,False,,0.0
2024-05-20,BEV-007,STR-028,South,20,80.0,False,,0.0
2024-05-27,BEV-007,STR-028,South,67,190.28,True,Price Cut,0.29
2024-06-03,BEV-007,STR-028,South,26,104.0,False,,0.0
2024-06-10,BEV-007,STR-028,South,28,112.0,False,,0.0
2024-01-01,BEV-008,STR-028,South,54,155.52,True,BOGO,0.28
2024-01-08,BEV-008,STR-028,South,11,44.0,False,,0.0
2024-01-15,BEV-008,STR-028,South,83,275.56,True,Bundle,0.17
2024-01-22,BEV-008,STR-028,South,20,61.6,True,Bundle,0.23
2024-01-29,BEV-008,STR-028,South,45,180.0,False,,0.0
2024-02-05,BEV-008,STR-028,South,28,78.4,True,Display Feature,0.3
2024-02-12,BEV-008,STR-028,South,47,188.0,False,,0.0
2024-02-19,BEV-008,STR-028,South,45,180.0,False,,0.0
2024-02-26,BEV-008,STR-028,South,47,188.0,False,,0.0
2024-03-04,BEV-008,STR-028,South,10,40.0,False,,0.0
2024-03-11,BEV-008,STR-028,South,30,120.0,False,,0.0
2024-03-18,BEV-008,STR-028,South,23,92.0,False,,0.0
2024-03-25,BEV-008,STR-028,South,73,239.44,True,BOGO,0.18
2024-04-01,BEV-008,STR-028,South,18,72.0,False,,0.0
2024-04-08,BEV-008,STR-028,South,22,77.44,True,Display Feature,0.12
2024-04-15,BEV-008,STR-028,South,35,140.0,False,,0.0
2024-04-22,BEV-008,STR-028,South,48,192.0,False,,0.0
2024-04-29,BEV-008,STR-028,South,19,76.0,False,,0.0
2024-05-06,BEV-008,STR-028,South,11,44.0,False,,0.0
2024-05-13,BEV-008,STR-028,South,53,169.6,True,BOGO,0.2
2024-05-20,BEV-008,STR-028,South,14,56.0,False,,0.0
2024-05-27,BEV-008,STR-028,South,32,128.0,False,,0.0
2024-06-03,BEV-008,STR-028,South,19,76.0,False,,0.0
2024-06-10,BEV-008,STR-028,South,30,120.0,False,,0.0
2024-01-01,BEV-009,STR-028,South,11,38.5,False,,0.0
2024-01-08,BEV-009,STR-028,South,26,91.0,False,,0.0
2024-01-15,BEV-009,STR-028,South,24,84.0,False,,0.0
2024-01-22,BEV-009,STR-028,South,35,122.5,False,,0.0
2024-01-29,BEV-009,STR-028,South,21,73.5,False,,0.0
2024-02-05,BEV-009,STR-028,South,46,161.0,False,,0.0
2024-02-12,BEV-009,STR-028,South,55,152.08,True,Display Feature,0.21
2024-02-19,BEV-009,STR-028,South,70,196.0,True,Display Feature,0.2
2024-02-26,BEV-009,STR-028,South,34,119.0,False,,0.0
2024-03-04,BEV-009,STR-028,South,32,112.0,False,,0.0
2024-03-11,BEV-009,STR-028,South,20,70.0,False,,0.0
2024-03-18,BEV-009,STR-028,South,37,129.5,False,,0.0
2024-03-25,BEV-009,STR-028,South,49,171.5,False,,0.0
2024-04-01,BEV-009,STR-028,South,21,73.5,False,,0.0
2024-04-08,BEV-009,STR-028,South,49,171.5,False,,0.0
2024-04-15,BEV-009,STR-028,South,12,42.0,False,,0.0
2024-04-22,BEV-009,STR-028,South,41,143.5,False,,0.0
2024-04-29,BEV-009,STR-028,South,17,59.5,False,,0.0
2024-05-06,BEV-009,STR-028,South,39,136.5,False,,0.0
2024-05-13,BEV-009,STR-028,South,43,150.5,False,,0.0
2024-05-20,BEV-009,STR-028,South,33,115.5,False,,0.0
2024-05-27,BEV-009,STR-028,South,85,232.05,True,Bundle,0.22
2024-06-03,BEV-009,STR-028,South,35,122.5,False,,0.0
2024-06-10,BEV-009,STR-028,South,33,115.5,False,,0.0
2024-01-01,BEV-010,STR-028,South,24,48.0,False,,0.0
2024-01-08,BEV-010,STR-028,South,25,42.5,True,Bundle,0.15
2024-01-15,BEV-010,STR-028,South,30,60.0,False,,0.0
2024-01-22,BEV-010,STR-028,South,54,92.88,True,Bundle,0.14
2024-01-29,BEV-010,STR-028,South,27,54.0,False,,0.0
2024-02-05,BEV-010,STR-028,South,16,32.0,False,,0.0
2024-02-12,BEV-010,STR-028,South,49,98.0,False,,0.0
2024-02-19,BEV-010,STR-028,South,33,66.0,False,,0.0
2024-02-26,BEV-010,STR-028,South,20,40.0,False,,0.0
2024-03-04,BEV-010,STR-028,South,33,46.86,True,Bundle,0.29
2024-03-11,BEV-010,STR-028,South,41,82.0,False,,0.0
2024-03-18,BEV-010,STR-028,South,59,82.6,True,Price Cut,0.3
2024-03-25,BEV-010,STR-028,South,46,92.0,False,,0.0
2024-04-01,BEV-010,STR-028,South,38,76.0,False,,0.0
2024-04-08,BEV-010,STR-028,South,25,50.0,False,,0.0
2024-04-15,BEV-010,STR-028,South,35,70.0,False,,0.0
2024-04-22,BEV-010,STR-028,South,27,54.0,False,,0.0
2024-04-29,BEV-010,STR-028,South,21,42.0,False,,0.0
2024-05-06,BEV-010,STR-028,South,76,124.64,True,Price Cut,0.18
2024-05-13,BEV-010,STR-028,South,36,72.0,False,,0.0
2024-05-20,BEV-010,STR-028,South,48,84.48,True,Price Cut,0.12
2024-05-27,BEV-010,STR-028,South,21,42.0,False,,0.0
2024-06-03,BEV-010,STR-028,South,35,70.0,False,,0.0
2024-06-10,BEV-010,STR-028,South,19,38.0,False,,0.0
2024-01-01,BEV-011,STR-028,South,17,30.6,False,,0.0
2024-01-08,BEV-011,STR-028,South,37,66.6,False,,0.0
2024-01-15,BEV-011,STR-028,South,40,72.0,False,,0.0
2024-01-22,BEV-011,STR-028,South,44,79.2,False,,0.0
2024-01-29,BEV-011,STR-028,South,100,135.0,True,Price Cut,0.25
2024-02-05,BEV-011,STR-028,South,38,68.4,False,,0.0
2024-02-12,BEV-011,STR-028,South,43,77.4,False,,0.0
2024-02-19,BEV-011,STR-028,South,34,61.2,False,,0.0
2024-02-26,BEV-011,STR-028,South,18,32.4,False,,0.0
2024-03-04,BEV-011,STR-028,South,36,64.8,False,,0.0
2024-03-11,BEV-011,STR-028,South,97,155.39,True,BOGO,0.11
2024-03-18,BEV-011,STR-028,South,16,28.8,False,,0.0
2024-03-25,BEV-011,STR-028,South,41,73.8,False,,0.0
2024-04-01,BEV-011,STR-028,South,12,21.6,False,,0.0
2024-04-08,BEV-011,STR-028,South,118,182.66,True,Display Feature,0.14
2024-04-15,BEV-011,STR-028,South,64,101.38,True,Bundle,0.12
2024-04-22,BEV-011,STR-028,South,35,63.0,False,,0.0
2024-04-29,BEV-011,STR-028,South,115,173.88,True,Bundle,0.16
2024-05-06,BEV-011,STR-028,South,26,46.8,False,,0.0
2024-05-13,BEV-011,STR-028,South,23,41.4,False,,0.0
2024-05-20,BEV-011,STR-028,South,47,84.6,False,,0.0
2024-05-27,BEV-011,STR-028,South,62,83.7,True,Display Feature,0.25
2024-06-03,BEV-011,STR-028,South,99,147.91,True,Bundle,0.17
2024-06-10,BEV-011,STR-028,South,47,59.22,True,Bundle,0.3
2024-01-01,BEV-012,STR-028,South,49,88.2,False,,0.0
2024-01-08,BEV-012,STR-028,South,39,70.2,False,,0.0
2024-01-15,BEV-012,STR-028,South,39,70.2,False,,0.0
2024-01-22,BEV-012,STR-028,South,23,41.4,False,,0.0
2024-01-29,BEV-012,STR-028,South,22,39.6,False,,0.0
2024-02-05,BEV-012,STR-028,South,15,27.0,False,,0.0
2024-02-12,BEV-012,STR-028,South,23,41.4,False,,0.0
2024-02-19,BEV-012,STR-028,South,63,85.05,True,BOGO,0.25
2024-02-26,BEV-012,STR-028,South,29,52.2,False,,0.0
2024-03-04,BEV-012,STR-028,South,23,41.4,False,,0.0
2024-03-11,BEV-012,STR-028,South,40,72.0,False,,0.0
2024-03-18,BEV-012,STR-028,South,24,43.2,False,,0.0
2024-03-25,BEV-012,STR-028,South,34,61.2,False,,0.0
2024-04-01,BEV-012,STR-028,South,17,30.6,False,,0.0
2024-04-08,BEV-012,STR-028,South,12,21.6,False,,0.0
2024-04-15,BEV-012,STR-028,South,41,73.8,False,,0.0
2024-04-22,BEV-012,STR-028,South,11,19.8,False,,0.0
2024-04-29,BEV-012,STR-028,South,14,25.2,False,,0.0
2024-05-06,BEV-012,STR-028,South,47,84.6,False,,0.0
2024-05-13,BEV-012,STR-028,South,47,84.6,False,,0.0
2024-05-20,BEV-012,STR-028,South,41,73.8,False,,0.0
2024-05-27,BEV-012,STR-028,South,12,21.6,False,,0.0
2024-06-03,BEV-012,STR-028,South,22,39.6,False,,0.0
2024-06-10,BEV-012,STR-028,South,26,46.8,False,,0.0
2024-01-01,BEV-013,STR-028,South,10,28.0,False,,0.0
2024-01-08,BEV-013,STR-028,South,10,28.0,False,,0.0
2024-01-15,BEV-013,STR-028,South,33,92.4,False,,0.0
2024-01-22,BEV-013,STR-028,South,30,84.0,False,,0.0
2024-01-29,BEV-013,STR-028,South,47,131.6,False,,0.0
2024-02-05,BEV-013,STR-028,South,39,109.2,False,,0.0
2024-02-12,BEV-013,STR-028,South,48,134.4,False,,0.0
2024-02-19,BEV-013,STR-028,South,24,67.2,False,,0.0
2024-02-26,BEV-013,STR-028,South,29,64.96,True,Display Feature,0.2
2024-03-04,BEV-013,STR-028,South,33,92.4,False,,0.0
2024-03-11,BEV-013,STR-028,South,28,78.4,False,,0.0
2024-03-18,BEV-013,STR-028,South,26,72.8,False,,0.0
2024-03-25,BEV-013,STR-028,South,14,39.2,False,,0.0
2024-04-01,BEV-013,STR-028,South,32,89.6,False,,0.0
2024-04-08,BEV-013,STR-028,South,46,128.8,False,,0.0
2024-04-15,BEV-013,STR-028,South,48,134.4,False,,0.0
2024-04-22,BEV-013,STR-028,South,25,70.0,False,,0.0
2024-04-29,BEV-013,STR-028,South,14,39.2,False,,0.0
2024-05-06,BEV-013,STR-028,South,41,114.8,False,,0.0
2024-05-13,BEV-013,STR-028,South,29,72.27,True,BOGO,0.11
2024-05-20,BEV-013,STR-028,South,48,134.4,False,,0.0
2024-05-27,BEV-013,STR-028,South,31,86.8,False,,0.0
2024-06-03,BEV-013,STR-028,South,30,84.0,False,,0.0
2024-06-10,BEV-013,STR-028,South,39,109.2,False,,0.0
2024-01-01,BEV-014,STR-028,South,43,120.4,False,,0.0
2024-01-08,BEV-014,STR-028,South,51,114.24,True,Price Cut,0.2
2024-01-15,BEV-014,STR-028,South,46,128.8,False,,0.0
2024-01-22,BEV-014,STR-028,South,23,64.4,False,,0.0
2024-01-29,BEV-014,STR-028,South,40,91.84,True,BOGO,0.18
2024-02-05,BEV-014,STR-028,South,12,33.6,False,,0.0
2024-02-12,BEV-014,STR-028,South,82,192.86,True,BOGO,0.16
2024-02-19,BEV-014,STR-028,South,39,109.2,False,,0.0
2024-02-26,BEV-014,STR-028,South,48,134.4,False,,0.0
2024-03-04,BEV-014,STR-028,South,38,81.93,True,Price Cut,0.23
2024-03-11,BEV-014,STR-028,South,19,53.2,False,,0.0
2024-03-18,BEV-014,STR-028,South,22,61.6,False,,0.0
2024-03-25,BEV-014,STR-028,South,25,70.0,False,,0.0
2024-04-01,BEV-014,STR-028,South,78,161.62,True,Bundle,0.26
2024-04-08,BEV-014,STR-028,South,24,67.2,False,,0.0
2024-04-15,BEV-014,STR-028,South,41,114.8,False,,0.0
2024-04-22,BEV-014,STR-028,South,45,126.0,False,,0.0
2024-04-29,BEV-014,STR-028,South,16,44.8,False,,0.0
2024-05-06,BEV-014,STR-028,South,13,36.4,False,,0.0
2024-05-13,BEV-014,STR-028,South,14,39.2,False,,0.0
2024-05-20,BEV-014,STR-028,South,36,100.8,False,,0.0
2024-05-27,BEV-014,STR-028,South,38,106.4,False,,0.0
2024-06-03,BEV-014,STR-028,South,29,81.2,False,,0.0
2024-06-10,BEV-014,STR-028,South,17,47.6,False,,0.0
2024-01-01,BEV-015,STR-028,South,19,41.8,False,,0.0
2024-01-08,BEV-015,STR-028,South,42,92.4,False,,0.0
2024-01-15,BEV-015,STR-028,South,41,90.2,False,,0.0
2024-01-22,BEV-015,STR-028,South,13,28.6,False,,0.0
2024-01-29,BEV-015,STR-028,South,19,41.8,False,,0.0
2024-02-05,BEV-015,STR-028,South,13,28.6,False,,0.0
2024-02-12,BEV-015,STR-028,South,18,39.6,False,,0.0
2024-02-19,BEV-015,STR-028,South,66,116.16,True,Bundle,0.2
2024-02-26,BEV-015,STR-028,South,45,99.0,False,,0.0
2024-03-04,BEV-015,STR-028,South,28,61.6,False,,0.0
2024-03-11,BEV-015,STR-028,South,15,33.0,False,,0.0
2024-03-18,BEV-015,STR-028,South,31,68.2,False,,0.0
2024-03-25,BEV-015,STR-028,South,49,107.8,False,,0.0
2024-04-01,BEV-015,STR-028,South,20,44.0,False,,0.0
2024-04-08,BEV-015,STR-028,South,57,92.8,True,Display Feature,0.26
2024-04-15,BEV-015,STR-028,South,34,74.8,False,,0.0
2024-04-22,BEV-015,STR-028,South,30,66.0,False,,0.0
2024-04-29,BEV-015,STR-028,South,42,92.4,False,,0.0
2024-05-06,BEV-015,STR-028,South,37,81.4,False,,0.0
2024-05-13,BEV-015,STR-028,South,35,77.0,False,,0.0
2024-05-20,BEV-015,STR-028,South,18,28.12,True,Price Cut,0.29
2024-05-27,BEV-015,STR-028,South,33,72.6,False,,0.0
2024-06-03,BEV-015,STR-028,South,85,134.64,True,Bundle,0.28
2024-06-10,BEV-015,STR-028,South,19,41.8,False,,0.0
2024-01-01,BEV-001,STR-029,East,26,65.0,False,,0.0
2024-01-08,BEV-001,STR-029,East,65,136.5,True,Bundle,0.16
2024-01-15,BEV-001,STR-029,East,48,120.0,False,,0.0
2024-01-22,BEV-001,STR-029,East,33,82.5,False,,0.0
2024-01-29,BEV-001,STR-029,East,19,47.5,False,,0.0
2024-02-05,BEV-001,STR-029,East,42,105.0,False,,0.0
2024-02-12,BEV-001,STR-029,East,32,80.0,False,,0.0
2024-02-19,BEV-001,STR-029,East,38,95.0,False,,0.0
2024-02-26,BEV-001,STR-029,East,48,120.0,False,,0.0
2024-03-04,BEV-001,STR-029,East,35,87.5,False,,0.0
2024-03-11,BEV-001,STR-029,East,57,126.83,True,Bundle,0.11
2024-03-18,BEV-001,STR-029,East,48,120.0,False,,0.0
2024-03-25,BEV-001,STR-029,East,34,85.0,False,,0.0
2024-04-01,BEV-001,STR-029,East,62,111.6,True,Display Feature,0.28
2024-04-08,BEV-001,STR-029,East,23,57.5,False,,0.0
2024-04-15,BEV-001,STR-029,East,39,97.5,False,,0.0
2024-04-22,BEV-001,STR-029,East,48,120.0,False,,0.0
2024-04-29,BEV-001,STR-029,East,45,112.5,False,,0.0
2024-05-06,BEV-001,STR-029,East,18,45.0,False,,0.0
2024-05-13,BEV-001,STR-029,East,100,217.5,True,Bundle,0.13
2024-05-20,BEV-001,STR-029,East,26,48.75,True,Bundle,0.25
2024-05-27,BEV-001,STR-029,East,57,109.73,True,Bundle,0.23
2024-06-03,BEV-001,STR-029,East,37,92.5,False,,0.0
2024-06-10,BEV-001,STR-029,East,40,100.0,False,,0.0
2024-01-01,BEV-002,STR-029,East,35,87.5,False,,0.0
2024-01-08,BEV-002,STR-029,East,40,100.0,False,,0.0
2024-01-15,BEV-002,STR-029,East,45,112.5,False,,0.0
2024-01-22,BEV-002,STR-029,East,46,115.0,False,,0.0
2024-01-29,BEV-002,STR-029,East,32,80.0,False,,0.0
2024-02-05,BEV-002,STR-029,East,70,140.0,True,Bundle,0.2
2024-02-12,BEV-002,STR-029,East,49,122.5,False,,0.0
2024-02-19,BEV-002,STR-029,East,79,161.95,True,Price Cut,0.18
2024-02-26,BEV-002,STR-029,East,37,92.5,False,,0.0
2024-03-04,BEV-002,STR-029,East,26,65.0,False,,0.0
2024-03-11,BEV-002,STR-029,East,26,65.0,False,,0.0
2024-03-18,BEV-002,STR-029,East,18,45.0,False,,0.0
2024-03-25,BEV-002,STR-029,East,35,87.5,False,,0.0
2024-04-01,BEV-002,STR-029,East,26,65.0,False,,0.0
2024-04-08,BEV-002,STR-029,East,23,57.5,False,,0.0
2024-04-15,BEV-002,STR-029,East,21,52.5,False,,0.0
2024-04-22,BEV-002,STR-029,East,44,85.8,True,Bundle,0.22
2024-04-29,BEV-002,STR-029,East,54,113.4,True,Display Feature,0.16
2024-05-06,BEV-002,STR-029,East,29,72.5,False,,0.0
2024-05-13,BEV-002,STR-029,East,102,221.85,True,Price Cut,0.13
2024-05-20,BEV-002,STR-029,East,11,27.5,False,,0.0
2024-05-27,BEV-002,STR-029,East,93,174.38,True,Price Cut,0.25
2024-06-03,BEV-002,STR-029,East,10,25.0,False,,0.0
2024-06-10,BEV-002,STR-029,East,59,129.8,True,Bundle,0.12
2024-01-01,BEV-003,STR-029,East,30,45.0,False,,0.0
2024-01-08,BEV-003,STR-029,East,19,28.5,False,,0.0
2024-01-15,BEV-003,STR-029,East,46,69.0,False,,0.0
2024-01-22,BEV-003,STR-029,East,35,52.5,False,,0.0
2024-01-29,BEV-003,STR-029,East,22,33.0,False,,0.0
2024-02-05,BEV-003,STR-029,East,30,36.9,True,Display Feature,0.18
2024-02-12,BEV-003,STR-029,East,12,18.0,False,,0.0
2024-02-19,BEV-003,STR-029,East,100,127.5,True,BOGO,0.15
2024-02-26,BEV-003,STR-029,East,33,49.5,False,,0.0
2024-03-04,BEV-003,STR-029,East,48,72.0,False,,0.0
2024-03-11,BEV-003,STR-029,East,21,31.5,False,,0.0
2024-03-18,BEV-003,STR-029,East,48,72.0,False,,0.0
2024-03-25,BEV-003,STR-029,East,26,28.08,True,Price Cut,0.28
2024-04-01,BEV-003,STR-029,East,62,81.84,True,Display Feature,0.12
2024-04-08,BEV-003,STR-029,East,40,60.0,False,,0.0
2024-04-15,BEV-003,STR-029,East,21,31.5,False,,0.0
2024-04-22,BEV-003,STR-029,East,39,58.5,False,,0.0
2024-04-29,BEV-003,STR-029,East,42,63.0,False,,0.0
2024-05-06,BEV-003,STR-029,East,39,58.5,False,,0.0
2024-05-13,BEV-003,STR-029,East,23,34.5,False,,0.0
