week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-22,BEV-002,STR-024,40,51,43,48,False
2024-01-29,BEV-002,STR-024,48,79,37,90,False
2024-02-05,BEV-002,STR-024,90,15,30,75,False
2024-02-12,BEV-002,STR-024,75,22,11,86,False
2024-02-19,BEV-002,STR-024,86,21,28,79,False
2024-02-26,BEV-002,STR-024,79,8,75,12,False
2024-03-04,BEV-002,STR-024,12,93,29,76,False
2024-03-11,BEV-002,STR-024,76,1,42,35,False
2024-03-18,BEV-002,STR-024,35,69,25,79,False
2024-03-25,BEV-002,STR-024,79,12,35,56,False
2024-04-01,BEV-002,STR-024,56,8,46,18,False
2024-04-08,BEV-002,STR-024,18,21,25,14,False
2024-04-15,BEV-002,STR-024,14,30,44,0,True
2024-04-22,BEV-002,STR-024,0,82,34,48,False
2024-04-29,BEV-002,STR-024,48,50,39,59,False
2024-05-06,BEV-002,STR-024,59,7,34,32,False
2024-05-13,BEV-002,STR-024,32,48,23,57,False
2024-05-20,BEV-002,STR-024,57,29,45,41,False
2024-05-27,BEV-002,STR-024,41,57,85,13,False
2024-06-03,BEV-002,STR-024,13,95,24,84,False
2024-06-10,BEV-002,STR-024,84,10,46,48,False
2024-01-01,BEV-003,STR-024,169,16,30,155,False
2024-01-08,BEV-003,STR-024,155,25,42,138,False
2024-01-15,BEV-003,STR-024,138,7,24,121,False
2024-01-22,BEV-003,STR-024,121,9,42,88,False
2024-01-29,BEV-003,STR-024,88,1,21,68,False
2024-02-05,BEV-003,STR-024,68,6,30,44,False
2024-02-12,BEV-003,STR-024,44,76,44,76,False
2024-02-19,BEV-003,STR-024,76,29,105,0,True
2024-02-26,BEV-003,STR-024,0,71,40,31,False
2024-03-04,BEV-003,STR-024,31,38,28,41,False
2024-03-11,BEV-003,STR-024,41,23,41,23,False
2024-03-18,BEV-003,STR-024,23,32,10,45,False
2024-03-25,BEV-003,STR-024,45,74,57,62,False
2024-04-01,BEV-003,STR-024,62,1,45,18,False
2024-04-08,BEV-003,STR-024,18,33,40,11,False
2024-04-15,BEV-003,STR-024,11,78,18,71,False
2024-04-22,BEV-003,STR-024,71,24,19,76,False
2024-04-29,BEV-003,STR-024,76,10,42,44,False
2024-05-06,BEV-003,STR-024,44,90,16,118,False
2024-05-13,BEV-003,STR-024,118,17,29,106,False
2024-05-20,BEV-003,STR-024,106,15,14,107,False
2024-05-27,BEV-003,STR-024,107,24,104,27,False
2024-06-03,BEV-003,STR-024,27,97,13,111,False
2024-06-10,BEV-003,STR-024,111,20,26,105,False
2024-01-01,BEV-004,STR-024,186,2,24,164,False
2024-01-08,BEV-004,STR-024,164,13,153,24,False
2024-01-15,BEV-004,STR-024,24,70,15,79,False
2024-01-22,BEV-004,STR-024,79,27,26,80,False
2024-01-29,BEV-004,STR-024,80,3,35,48,False
2024-02-05,BEV-004,STR-024,48,50,39,59,False
2024-02-12,BEV-004,STR-024,59,26,37,48,False
2024-02-19,BEV-004,STR-024,48,45,45,48,False
2024-02-26,BEV-004,STR-024,48,59,26,81,False
2024-03-04,BEV-004,STR-024,81,10,44,47,False
2024-03-11,BEV-004,STR-024,47,64,24,87,False
2024-03-18,BEV-004,STR-024,87,10,67,30,False
2024-03-25,BEV-004,STR-024,30,32,36,26,False
2024-04-01,BEV-004,STR-024,26,28,21,33,False
2024-04-08,BEV-004,STR-024,33,96,22,107,False
2024-04-15,BEV-004,STR-024,107,28,38,97,False
2024-04-22,BEV-004,STR-024,97,9,72,34,False
2024-04-29,BEV-004,STR-024,34,58,40,52,False
2024-05-06,BEV-004,STR-024,52,18,41,29,False
2024-05-13,BEV-004,STR-024,29,71,38,62,False
2024-05-20,BEV-004,STR-024,62,5,44,23,False
2024-05-27,BEV-004,STR-024,23,38,41,20,False
2024-06-03,BEV-004,STR-024,20,99,37,82,False
2024-06-10,BEV-004,STR-024,82,24,49,57,False
2024-01-01,BEV-005,STR-024,148,22,16,154,False
2024-01-08,BEV-005,STR-024,154,20,31,143,False
2024-01-15,BEV-005,STR-024,143,15,37,121,False
2024-01-22,BEV-005,STR-024,121,3,42,82,False
2024-01-29,BEV-005,STR-024,82,3,48,37,False
2024-02-05,BEV-005,STR-024,37,46,83,0,True
2024-02-12,BEV-005,STR-024,0,83,16,67,False
2024-02-19,BEV-005,STR-024,67,8,43,32,False
2024-02-26,BEV-005,STR-024,32,30,40,22,False
2024-03-04,BEV-005,STR-024,22,41,45,18,False
2024-03-11,BEV-005,STR-024,18,91,13,96,False
2024-03-18,BEV-005,STR-024,96,3,47,52,False
2024-03-25,BEV-005,STR-024,52,12,13,51,False
2024-04-01,BEV-005,STR-024,51,2,34,19,False
2024-04-08,BEV-005,STR-024,19,84,103,0,True
2024-04-15,BEV-005,STR-024,0,81,14,67,False
2024-04-22,BEV-005,STR-024,67,15,43,39,False
2024-04-29,BEV-005,STR-024,39,54,40,53,False
2024-05-06,BEV-005,STR-024,53,21,22,52,False
2024-05-13,BEV-005,STR-024,52,7,38,21,False
2024-05-20,BEV-005,STR-024,21,42,16,47,False
2024-05-27,BEV-005,STR-024,47,81,92,36,False
2024-06-03,BEV-005,STR-024,36,58,39,55,False
2024-06-10,BEV-005,STR-024,55,27,82,0,True
2024-01-01,BEV-006,STR-024,199,28,43,184,False
2024-01-08,BEV-006,STR-024,184,6,22,168,False
2024-01-15,BEV-006,STR-024,168,26,13,181,False
2024-01-22,BEV-006,STR-024,181,15,29,167,False
2024-01-29,BEV-006,STR-024,167,27,18,176,False
2024-02-05,BEV-006,STR-024,176,17,113,80,False
2024-02-12,BEV-006,STR-024,80,21,46,55,False
2024-02-19,BEV-006,STR-024,55,14,17,52,False
2024-02-26,BEV-006,STR-024,52,22,15,59,False
2024-03-04,BEV-006,STR-024,59,22,38,43,False
2024-03-11,BEV-006,STR-024,43,51,22,72,False
2024-03-18,BEV-006,STR-024,72,0,19,53,False
2024-03-25,BEV-006,STR-024,53,3,56,0,True
2024-04-01,BEV-006,STR-024,0,71,10,61,False
2024-04-08,BEV-006,STR-024,61,21,18,64,False
2024-04-15,BEV-006,STR-024,64,19,35,48,False
2024-04-22,BEV-006,STR-024,48,21,12,57,False
2024-04-29,BEV-006,STR-024,57,0,40,17,False
2024-05-06,BEV-006,STR-024,17,77,21,73,False
2024-05-13,BEV-006,STR-024,73,13,35,51,False
2024-05-20,BEV-006,STR-024,51,15,35,31,False
2024-05-27,BEV-006,STR-024,31,26,57,0,True
2024-06-03,BEV-006,STR-024,0,91,91,0,True
2024-06-10,BEV-006,STR-024,0,65,27,38,False
2024-01-01,BEV-007,STR-024,154,1,44,111,False
2024-01-08,BEV-007,STR-024,111,4,55,60,False
2024-01-15,BEV-007,STR-024,60,24,14,70,False
2024-01-22,BEV-007,STR-024,70,15,36,49,False
2024-01-29,BEV-007,STR-024,49,44,47,46,False
2024-02-05,BEV-007,STR-024,46,53,40,59,False
2024-02-12,BEV-007,STR-024,59,26,15,70,False
2024-02-19,BEV-007,STR-024,70,12,47,35,False
2024-02-26,BEV-007,STR-024,35,55,26,64,False
2024-03-04,BEV-007,STR-024,64,5,42,27,False
2024-03-11,BEV-007,STR-024,27,87,72,42,False
2024-03-18,BEV-007,STR-024,42,27,69,0,True
2024-03-25,BEV-007,STR-024,0,23,23,0,True
2024-04-01,BEV-007,STR-024,0,93,44,49,False
2024-04-08,BEV-007,STR-024,49,20,69,0,True
2024-04-15,BEV-007,STR-024,0,34,34,0,True
2024-04-22,BEV-007,STR-024,0,69,31,38,False
2024-04-29,BEV-007,STR-024,38,70,18,90,False
2024-05-06,BEV-007,STR-024,90,7,80,17,False
2024-05-13,BEV-007,STR-024,17,68,46,39,False
2024-05-20,BEV-007,STR-024,39,40,39,40,False
2024-05-27,BEV-007,STR-024,40,69,18,91,False
2024-06-03,BEV-007,STR-024,91,24,30,85,False
2024-06-10,BEV-007,STR-024,85,11,45,51,False
2024-01-01,BEV-008,STR-024,51,3,10,44,False
2024-01-08,BEV-008,STR-024,44,71,10,105,False
2024-01-15,BEV-008,STR-024,105,17,67,55,False
2024-01-22,BEV-008,STR-024,55,19,40,34,False
2024-01-29,BEV-008,STR-024,34,52,49,37,False
2024-02-05,BEV-008,STR-024,37,92,29,100,False
2024-02-12,BEV-008,STR-024,100,28,13,115,False
2024-02-19,BEV-008,STR-024,115,18,26,107,False
2024-02-26,BEV-008,STR-024,107,16,36,87,False
2024-03-04,BEV-008,STR-024,87,17,37,67,False
2024-03-11,BEV-008,STR-024,67,23,90,0,True
2024-03-18,BEV-008,STR-024,0,23,23,0,True
2024-03-25,BEV-008,STR-024,0,64,41,23,False
2024-04-01,BEV-008,STR-024,23,33,25,31,False
2024-04-08,BEV-008,STR-024,31,77,10,98,False
2024-04-15,BEV-008,STR-024,98,8,13,93,False
2024-04-22,BEV-008,STR-024,93,11,31,73,False
2024-04-29,BEV-008,STR-024,73,27,100,0,True
2024-05-06,BEV-008,STR-024,0,84,26,58,False
2024-05-13,BEV-008,STR-024,58,25,47,36,False
2024-05-20,BEV-008,STR-024,36,26,25,37,False
2024-05-27,BEV-008,STR-024,37,35,72,0,True
2024-06-03,BEV-008,STR-024,0,81,23,58,False
2024-06-10,BEV-008,STR-024,58,11,16,53,False
2024-01-01,BEV-009,STR-024,116,10,73,53,False
2024-01-08,BEV-009,STR-024,53,16,16,53,False
2024-01-15,BEV-009,STR-024,53,16,17,52,False
2024-01-22,BEV-009,STR-024,52,19,20,51,False
2024-01-29,BEV-009,STR-024,51,19,15,55,False
2024-02-05,BEV-009,STR-024,55,3,38,20,False
2024-02-12,BEV-009,STR-024,20,53,59,14,False
2024-02-19,BEV-009,STR-024,14,34,42,6,False
2024-02-26,BEV-009,STR-024,6,59,31,34,False
2024-03-04,BEV-009,STR-024,34,97,14,117,False
2024-03-11,BEV-009,STR-024,117,24,11,130,False
2024-03-18,BEV-009,STR-024,130,10,72,68,False
2024-03-25,BEV-009,STR-024,68,22,90,0,True
2024-04-01,BEV-009,STR-024,0,88,44,44,False
2024-04-08,BEV-009,STR-024,44,75,15,104,False
2024-04-15,BEV-009,STR-024,104,5,39,70,False
2024-04-22,BEV-009,STR-024,70,0,20,50,False
2024-04-29,BEV-009,STR-024,50,0,35,15,False
2024-05-06,BEV-009,STR-024,15,21,21,15,False
2024-05-13,BEV-009,STR-024,15,95,42,68,False
2024-05-20,BEV-009,STR-024,68,19,30,57,False
2024-05-27,BEV-009,STR-024,57,0,40,17,False
2024-06-03,BEV-009,STR-024,17,65,35,47,False
2024-06-10,BEV-009,STR-024,47,82,21,108,False
2024-01-01,BEV-010,STR-024,132,12,13,131,False
2024-01-08,BEV-010,STR-024,131,27,15,143,False
2024-01-15,BEV-010,STR-024,143,18,126,35,False
2024-01-22,BEV-010,STR-024,35,24,14,45,False
2024-01-29,BEV-010,STR-024,45,60,37,68,False
2024-02-05,BEV-010,STR-024,68,13,38,43,False
2024-02-12,BEV-010,STR-024,43,53,91,5,False
2024-02-19,BEV-010,STR-024,5,52,23,34,False
2024-02-26,BEV-010,STR-024,34,36,37,33,False
2024-03-04,BEV-010,STR-024,33,98,41,90,False
2024-03-11,BEV-010,STR-024,90,9,39,60,False
2024-03-18,BEV-010,STR-024,60,19,45,34,False
2024-03-25,BEV-010,STR-024,34,83,102,15,False
2024-04-01,BEV-010,STR-024,15,90,17,88,False
2024-04-08,BEV-010,STR-024,88,27,115,0,True
2024-04-15,BEV-010,STR-024,0,21,21,0,True
2024-04-22,BEV-010,STR-024,0,79,26,53,False
2024-04-29,BEV-010,STR-024,53,12,26,39,False
2024-05-06,BEV-010,STR-024,39,83,49,73,False
2024-05-13,BEV-010,STR-024,73,27,15,85,False
2024-05-20,BEV-010,STR-024,85,2,30,57,False
2024-05-27,BEV-010,STR-024,57,26,38,45,False
2024-06-03,BEV-010,STR-024,45,60,16,89,False
2024-06-10,BEV-010,STR-024,89,20,24,85,False
2024-01-01,BEV-011,STR-024,107,2,16,93,False
2024-01-08,BEV-011,STR-024,93,27,24,96,False
2024-01-15,BEV-011,STR-024,96,6,14,88,False
2024-01-22,BEV-011,STR-024,88,7,40,55,False
2024-01-29,BEV-011,STR-024,55,0,20,35,False
2024-02-05,BEV-011,STR-024,35,57,28,64,False
2024-02-12,BEV-011,STR-024,64,23,46,41,False
2024-02-19,BEV-011,STR-024,41,73,34,80,False
2024-02-26,BEV-011,STR-024,80,15,77,18,False
2024-03-04,BEV-011,STR-024,18,80,11,87,False
2024-03-11,BEV-011,STR-024,87,19,15,91,False
2024-03-18,BEV-011,STR-024,91,15,32,74,False
2024-03-25,BEV-011,STR-024,74,3,22,55,False
2024-04-01,BEV-011,STR-024,55,28,34,49,False
2024-04-08,BEV-011,STR-024,49,59,26,82,False
2024-04-15,BEV-011,STR-024,82,20,14,88,False
2024-04-22,BEV-011,STR-024,88,20,108,0,True
2024-04-29,BEV-011,STR-024,0,27,23,4,False
2024-05-06,BEV-011,STR-024,4,60,60,4,False
2024-05-13,BEV-011,STR-024,4,43,15,32,False
2024-05-20,BEV-011,STR-024,32,54,20,66,False
2024-05-27,BEV-011,STR-024,66,6,72,0,True
2024-06-03,BEV-011,STR-024,0,69,24,45,False
2024-06-10,BEV-011,STR-024,45,97,110,32,False
2024-01-01,BEV-012,STR-024,60,11,36,35,False
2024-01-08,BEV-012,STR-024,35,87,26,96,False
2024-01-15,BEV-012,STR-024,96,13,30,79,False
2024-01-22,BEV-012,STR-024,79,18,35,62,False
2024-01-29,BEV-012,STR-024,62,4,66,0,True
2024-02-05,BEV-012,STR-024,0,24,24,0,True
2024-02-12,BEV-012,STR-024,0,51,18,33,False
2024-02-19,BEV-012,STR-024,33,34,46,21,False
2024-02-26,BEV-012,STR-024,21,46,67,0,True
2024-03-04,BEV-012,STR-024,0,83,31,52,False
2024-03-11,BEV-012,STR-024,52,16,68,0,True
2024-03-18,BEV-012,STR-024,0,47,16,31,False
2024-03-25,BEV-012,STR-024,31,85,22,94,False
2024-04-01,BEV-012,STR-024,94,27,29,92,False
2024-04-08,BEV-012,STR-024,92,5,14,83,False
2024-04-15,BEV-012,STR-024,83,2,44,41,False
2024-04-22,BEV-012,STR-024,41,34,16,59,False
2024-04-29,BEV-012,STR-024,59,23,13,69,False
2024-05-06,BEV-012,STR-024,69,14,42,41,False
2024-05-13,BEV-012,STR-024,41,53,72,22,False
2024-05-20,BEV-012,STR-024,22,59,18,63,False
2024-05-27,BEV-012,STR-024,63,14,36,41,False
2024-06-03,BEV-012,STR-024,41,72,16,97,False
2024-06-10,BEV-012,STR-024,97,20,48,69,False
2024-01-01,BEV-013,STR-024,157,18,45,130,False
2024-01-08,BEV-013,STR-024,130,23,26,127,False
2024-01-15,BEV-013,STR-024,127,9,10,126,False
2024-01-22,BEV-013,STR-024,126,20,24,122,False
2024-01-29,BEV-013,STR-024,122,20,53,89,False
2024-02-05,BEV-013,STR-024,89,17,45,61,False
2024-02-12,BEV-013,STR-024,61,17,11,67,False
2024-02-19,BEV-013,STR-024,67,1,17,51,False
2024-02-26,BEV-013,STR-024,51,29,80,0,True
2024-03-04,BEV-013,STR-024,0,71,23,48,False
2024-03-11,BEV-013,STR-024,48,80,49,79,False
2024-03-18,BEV-013,STR-024,79,25,40,64,False
2024-03-25,BEV-013,STR-024,64,15,79,0,True
2024-04-01,BEV-013,STR-024,0,64,21,43,False
2024-04-08,BEV-013,STR-024,43,91,36,98,False
2024-04-15,BEV-013,STR-024,98,8,30,76,False
2024-04-22,BEV-013,STR-024,76,27,30,73,False
2024-04-29,BEV-013,STR-024,73,14,23,64,False
2024-05-06,BEV-013,STR-024,64,11,52,23,False
2024-05-13,BEV-013,STR-024,23,32,55,0,True
2024-05-20,BEV-013,STR-024,0,53,47,6,False
2024-05-27,BEV-013,STR-024,6,20,26,0,True
2024-06-03,BEV-013,STR-024,0,51,37,14,False
2024-06-10,BEV-013,STR-024,14,33,47,0,True
2024-01-01,BEV-014,STR-024,142,13,27,128,False
2024-01-08,BEV-014,STR-024,128,29,37,120,False
2024-01-15,BEV-014,STR-024,120,17,32,105,False
2024-01-22,BEV-014,STR-024,105,27,49,83,False
2024-01-29,BEV-014,STR-024,83,20,21,82,False
2024-02-05,BEV-014,STR-024,82,16,41,57,False
2024-02-12,BEV-014,STR-024,57,4,23,38,False
2024-02-19,BEV-014,STR-024,38,67,35,70,False
2024-02-26,BEV-014,STR-024,70,6,76,0,True
2024-03-04,BEV-014,STR-024,0,37,11,26,False
2024-03-11,BEV-014,STR-024,26,21,20,27,False
2024-03-18,BEV-014,STR-024,27,58,48,37,False
2024-03-25,BEV-014,STR-024,37,94,16,115,False
2024-04-01,BEV-014,STR-024,115,15,37,93,False
2024-04-08,BEV-014,STR-024,93,21,114,0,True
2024-04-15,BEV-014,STR-024,0,99,49,50,False
2024-04-22,BEV-014,STR-024,50,2,47,5,False
2024-04-29,BEV-014,STR-024,5,96,37,64,False
2024-05-06,BEV-014,STR-024,64,28,37,55,False
2024-05-13,BEV-014,STR-024,55,4,44,15,False
2024-05-20,BEV-014,STR-024,15,31,20,26,False
2024-05-27,BEV-014,STR-024,26,96,28,94,False
2024-06-03,BEV-014,STR-024,94,29,18,105,False
2024-06-10,BEV-014,STR-024,105,20,22,103,False
2024-01-01,BEV-015,STR-024,150,26,35,141,False
2024-01-08,BEV-015,STR-024,141,18,43,116,False
2024-01-15,BEV-015,STR-024,116,13,46,83,False
2024-01-22,BEV-015,STR-024,83,20,46,57,False
2024-01-29,BEV-015,STR-024,57,15,21,51,False
2024-02-05,BEV-015,STR-024,51,14,65,0,True
2024-02-12,BEV-015,STR-024,0,78,22,56,False
2024-02-19,BEV-015,STR-024,56,15,22,49,False
2024-02-26,BEV-015,STR-024,49,38,17,70,False
2024-03-04,BEV-015,STR-024,70,2,41,31,False
2024-03-11,BEV-015,STR-024,31,33,27,37,False
2024-03-18,BEV-015,STR-024,37,94,84,47,False
2024-03-25,BEV-015,STR-024,47,80,22,105,False
2024-04-01,BEV-015,STR-024,105,3,41,67,False
2024-04-08,BEV-015,STR-024,67,6,42,31,False
2024-04-15,BEV-015,STR-024,31,29,11,49,False
2024-04-22,BEV-015,STR-024,49,61,49,61,False
2024-04-29,BEV-015,STR-024,61,8,27,42,False
2024-05-06,BEV-015,STR-024,42,23,39,26,False
2024-05-13,BEV-015,STR-024,26,72,23,75,False
2024-05-20,BEV-015,STR-024,75,28,29,74,False
2024-05-27,BEV-015,STR-024,74,8,30,52,False
2024-06-03,BEV-015,STR-024,52,7,32,27,False
2024-06-10,BEV-015,STR-024,27,45,25,47,False
2024-01-01,BEV-001,STR-025,142,13,42,113,False
2024-01-08,BEV-001,STR-025,113,5,83,35,False
2024-01-15,BEV-001,STR-025,35,70,25,80,False
2024-01-22,BEV-001,STR-025,80,3,48,35,False
2024-01-29,BEV-001,STR-025,35,55,42,48,False
2024-02-05,BEV-001,STR-025,48,42,23,67,False
2024-02-12,BEV-001,STR-025,67,9,26,50,False
2024-02-19,BEV-001,STR-025,50,12,62,0,True
2024-02-26,BEV-001,STR-025,0,51,49,2,False
2024-03-04,BEV-001,STR-025,2,80,32,50,False
2024-03-11,BEV-001,STR-025,50,25,48,27,False
2024-03-18,BEV-001,STR-025,27,53,43,37,False
2024-03-25,BEV-001,STR-025,37,61,39,59,False
2024-04-01,BEV-001,STR-025,59,5,27,37,False
2024-04-08,BEV-001,STR-025,37,60,34,63,False
2024-04-15,BEV-001,STR-025,63,9,28,44,False
2024-04-22,BEV-001,STR-025,44,92,31,105,False
2024-04-29,BEV-001,STR-025,105,29,33,101,False
2024-05-06,BEV-001,STR-025,101,5,106,0,True
2024-05-13,BEV-001,STR-025,0,71,48,23,False
2024-05-20,BEV-001,STR-025,23,50,38,35,False
2024-05-27,BEV-001,STR-025,35,64,44,55,False
2024-06-03,BEV-001,STR-025,55,17,28,44,False
2024-06-10,BEV-001,STR-025,44,36,30,50,False
2024-01-01,BEV-002,STR-025,116,3,46,73,False
2024-01-08,BEV-002,STR-025,73,8,65,16,False
2024-01-15,BEV-002,STR-025,16,48,16,48,False
2024-01-22,BEV-002,STR-025,48,78,42,84,False
2024-01-29,BEV-002,STR-025,84,20,38,66,False
2024-02-05,BEV-002,STR-025,66,11,43,34,False
2024-02-12,BEV-002,STR-025,34,56,23,67,False
2024-02-19,BEV-002,STR-025,67,16,33,50,False
2024-02-26,BEV-002,STR-025,50,16,15,51,False
2024-03-04,BEV-002,STR-025,51,28,20,59,False
2024-03-11,BEV-002,STR-025,59,8,67,0,True
2024-03-18,BEV-002,STR-025,0,50,50,0,True
2024-03-25,BEV-002,STR-025,0,22,22,0,True
2024-04-01,BEV-002,STR-025,0,39,15,24,False
2024-04-08,BEV-002,STR-025,24,42,22,44,False
2024-04-15,BEV-002,STR-025,44,23,40,27,False
2024-04-22,BEV-002,STR-025,27,35,11,51,False
2024-04-29,BEV-002,STR-025,51,10,48,13,False
2024-05-06,BEV-002,STR-025,13,35,37,11,False
2024-05-13,BEV-002,STR-025,11,88,64,35,False
2024-05-20,BEV-002,STR-025,35,33,14,54,False
2024-05-27,BEV-002,STR-025,54,17,38,33,False
2024-06-03,BEV-002,STR-025,33,85,34,84,False
2024-06-10,BEV-002,STR-025,84,21,36,69,False
2024-01-01,BEV-003,STR-025,192,26,23,195,False
2024-01-08,BEV-003,STR-025,195,12,12,195,False
2024-01-15,BEV-003,STR-025,195,6,25,176,False
2024-01-22,BEV-003,STR-025,176,1,14,163,False
2024-01-29,BEV-003,STR-025,163,20,38,145,False
2024-02-05,BEV-003,STR-025,145,20,18,147,False
2024-02-12,BEV-003,STR-025,147,11,21,137,False
2024-02-19,BEV-003,STR-025,137,8,37,108,False
2024-02-26,BEV-003,STR-025,108,12,41,79,False
2024-03-04,BEV-003,STR-025,79,4,23,60,False
2024-03-11,BEV-003,STR-025,60,9,35,34,False
2024-03-18,BEV-003,STR-025,34,36,25,45,False
2024-03-25,BEV-003,STR-025,45,73,100,18,False
2024-04-01,BEV-003,STR-025,18,88,31,75,False
2024-04-08,BEV-003,STR-025,75,23,30,68,False
2024-04-15,BEV-003,STR-025,68,17,21,64,False
2024-04-22,BEV-003,STR-025,64,17,24,57,False
2024-04-29,BEV-003,STR-025,57,3,42,18,False
2024-05-06,BEV-003,STR-025,18,45,39,24,False
2024-05-13,BEV-003,STR-025,24,75,85,14,False
2024-05-20,BEV-003,STR-025,14,43,26,31,False
2024-05-27,BEV-003,STR-025,31,28,13,46,False
2024-06-03,BEV-003,STR-025,46,64,47,63,False
2024-06-10,BEV-003,STR-025,63,19,30,52,False
2024-01-01,BEV-004,STR-025,106,11,32,85,False
2024-01-08,BEV-004,STR-025,85,20,30,75,False
2024-01-15,BEV-004,STR-025,75,23,46,52,False
2024-01-22,BEV-004,STR-025,52,21,47,26,False
2024-01-29,BEV-004,STR-025,26,89,38,77,False
2024-02-05,BEV-004,STR-025,77,9,85,1,False
2024-02-12,BEV-004,STR-025,1,95,25,71,False
2024-02-19,BEV-004,STR-025,71,27,98,0,False
2024-02-26,BEV-004,STR-025,0,21,21,0,True
2024-03-04,BEV-004,STR-025,0,47,28,19,False
2024-03-11,BEV-004,STR-025,19,69,37,51,False
2024-03-18,BEV-004,STR-025,51,8,37,22,False
2024-03-25,BEV-004,STR-025,22,75,37,60,False
2024-04-01,BEV-004,STR-025,60,15,12,63,False
2024-04-08,BEV-004,STR-025,63,24,48,39,False
2024-04-15,BEV-004,STR-025,39,79,34,84,False
2024-04-22,BEV-004,STR-025,84,17,31,70,False
2024-04-29,BEV-004,STR-025,70,28,43,55,False
2024-05-06,BEV-004,STR-025,55,6,46,15,False
2024-05-13,BEV-004,STR-025,15,61,62,14,False
2024-05-20,BEV-004,STR-025,14,43,57,0,True
2024-05-27,BEV-004,STR-025,0,92,92,0,True
2024-06-03,BEV-004,STR-025,0,56,16,40,False
2024-06-10,BEV-004,STR-025,40,41,22,59,False
2024-01-01,BEV-005,STR-025,127,18,26,119,False
2024-01-08,BEV-005,STR-025,119,14,45,88,False
2024-01-15,BEV-005,STR-025,88,15,49,54,False
2024-01-22,BEV-005,STR-025,54,29,25,58,False
2024-01-29,BEV-005,STR-025,58,7,22,43,False
2024-02-05,BEV-005,STR-025,43,70,113,0,True
2024-02-12,BEV-005,STR-025,0,59,14,45,False
2024-02-19,BEV-005,STR-025,45,31,59,17,False
2024-02-26,BEV-005,STR-025,17,68,85,0,True
2024-03-04,BEV-005,STR-025,0,69,13,56,False
2024-03-11,BEV-005,STR-025,56,23,23,56,False
2024-03-18,BEV-005,STR-025,56,26,13,69,False
2024-03-25,BEV-005,STR-025,69,10,19,60,False
2024-04-01,BEV-005,STR-025,60,25,46,39,False
2024-04-08,BEV-005,STR-025,39,47,47,39,False
2024-04-15,BEV-005,STR-025,39,76,25,90,False
2024-04-22,BEV-005,STR-025,90,20,22,88,False
2024-04-29,BEV-005,STR-025,88,24,46,66,False
2024-05-06,BEV-005,STR-025,66,27,24,69,False
2024-05-13,BEV-005,STR-025,69,14,35,48,False
2024-05-20,BEV-005,STR-025,48,91,12,127,False
2024-05-27,BEV-005,STR-025,127,4,69,62,False
2024-06-03,BEV-005,STR-025,62,24,86,0,True
2024-06-10,BEV-005,STR-025,0,93,24,69,False
2024-01-01,BEV-006,STR-025,137,4,47,94,False
2024-01-08,BEV-006,STR-025,94,25,50,69,False
2024-01-15,BEV-006,STR-025,69,13,82,0,True
2024-01-22,BEV-006,STR-025,0,51,15,36,False
2024-01-29,BEV-006,STR-025,36,75,40,71,False
2024-02-05,BEV-006,STR-025,71,20,47,44,False
2024-02-12,BEV-006,STR-025,44,97,28,113,False
2024-02-19,BEV-006,STR-025,113,26,20,119,False
2024-02-26,BEV-006,STR-025,119,19,31,107,False
2024-03-04,BEV-006,STR-025,107,3,26,84,False
2024-03-11,BEV-006,STR-025,84,29,24,89,False
2024-03-18,BEV-006,STR-025,89,18,11,96,False
2024-03-25,BEV-006,STR-025,96,26,13,109,False
2024-04-01,BEV-006,STR-025,109,21,34,96,False
2024-04-08,BEV-006,STR-025,96,16,42,70,False
2024-04-15,BEV-006,STR-025,70,29,39,60,False
2024-04-22,BEV-006,STR-025,60,2,26,36,False
2024-04-29,BEV-006,STR-025,36,82,24,94,False
2024-05-06,BEV-006,STR-025,94,0,29,65,False
2024-05-13,BEV-006,STR-025,65,28,45,48,False
2024-05-20,BEV-006,STR-025,48,42,13,77,False
2024-05-27,BEV-006,STR-025,77,7,84,0,True
2024-06-03,BEV-006,STR-025,0,44,39,5,False
2024-06-10,BEV-006,STR-025,5,43,35,13,False
2024-01-01,BEV-007,STR-025,146,28,24,150,False
2024-01-08,BEV-007,STR-025,150,19,15,154,False
2024-01-15,BEV-007,STR-025,154,14,30,138,False
2024-01-22,BEV-007,STR-025,138,23,13,148,False
2024-01-29,BEV-007,STR-025,148,29,10,167,False
2024-02-05,BEV-007,STR-025,167,7,27,147,False
2024-02-12,BEV-007,STR-025,147,9,20,136,False
2024-02-19,BEV-007,STR-025,136,3,34,105,False
2024-02-26,BEV-007,STR-025,105,27,49,83,False
2024-03-04,BEV-007,STR-025,83,2,30,55,False
2024-03-11,BEV-007,STR-025,55,13,34,34,False
2024-03-18,BEV-007,STR-025,34,22,17,39,False
2024-03-25,BEV-007,STR-025,39,60,40,59,False
2024-04-01,BEV-007,STR-025,59,7,66,0,True
2024-04-08,BEV-007,STR-025,0,24,17,7,False
2024-04-15,BEV-007,STR-025,7,24,31,0,True
2024-04-22,BEV-007,STR-025,0,60,13,47,False
2024-04-29,BEV-007,STR-025,47,97,31,113,False
2024-05-06,BEV-007,STR-025,113,3,44,72,False
2024-05-13,BEV-007,STR-025,72,10,10,72,False
2024-05-20,BEV-007,STR-025,72,6,38,40,False
